FileName,GUID,FileName Path,FileName Version,Created DateTime,Updated DateTime,Created By,Updated By,RawOCR
Other uses for inserting a hyperlink using the reference:
e Specify a URL for a reference. In the Address, type in a URL and then insert the
reference.
e Building strings based on a starting URL followed by a reference. Type in a starting URL

(for example a portal search address or a Google search address) and then insert the
reference. Remember to use the correct protocol (http:// or https:// etc).

5.10 LDAP Picker

LDAP Picker, Home Server Picker and Mailbox Picker within Workflow Actions

Some workflow actions require connection information to lookup Active Directory.

© 2015 Nintex Global Ltd. All rights reserved. Nintex Confidential
To configure the settings for the LDAP Path, Primary home server or Mailbox Store, click on fs

Using the LDAP Picker

Workflow actions such as 'Query LDAP' and 'Create AD User' require an LDAP address in order
to connect to an Active Directory data store.

When the LDAP Picker is initially opened, it will attempt to connect to Active Directory using
the information in the workflow action's dialog 'LDAP Path' text box. An error will occur if
further credentials are required.
To configure the Active Directory details for the LDAP Path:

e Select an Active Directory object by clicking on it.

e Then click the Close button. The selected object's LDAP path will be inserted into the
appropriate section within the workflow action dialog.

Using the Home Server Picker
* This topic applies to Nintex Workflow Enterprise Edition only

The Enable OCS workflow action requires an LDAP address in order to specify the Primary
Home Server. Generally, this will be an object called 'LC Services'.

When the Home Server Picker dialog is initially opened, it will attempt to connect to Active
Directory using the information in the workflow action's dialog 'LDAP Path’ text box. It will then
attempt to find any available 'LC Services' folders. An error will occur if further credentials are
required.

To configure the Active Directory details for the Primary Home Server:
e Select an 'LC Services' object by clicking on it.
e Then click the Close button. The selected object's LDAP path will be inserted into the
appropriate section within the workflow action dialog.
Using the Mailbox Picker
* This topic applies to Nintex Workflow Enterprise Edition only
The Provision User in Exchange workflow action requires an LDAP address in order to specify
the Mailbox Container (or Exchange Database if provisioning an Exchange 2007/2010 mailbox).

Generally, this will be an object called 'Mailbox Database’, residing under a 'Storage Group'
object

© 2015 Nintex Global Ltd. All rights reserved. Nintex Confidential
When the MailStore Picker dialog is initially opened, it will attempt to connect to Active
Directory using the information in the workflow action's dialog 'LDAP Path' text box. It will then
attempt to find any available 'Mailbox Database’ folders. An error will occur if further credentials
are required.
To configure the Active Directory Details for the Mailbox Store:
e Select a 'Mailbox Database' object (or another location in which you want the mailbox to
reside) by clicking on it.
e Then click the Close button. The selected object's LDAP path will be inserted into the
appropriate section within the workflow action dialog.

Options within LDAP Picker, Home Server Picker and
Mailbox Store

LDAP Path

An LDAP path specifying the Active Directory location. E.g.
LDAP://MyPortal.com/DC=nintex,DC=com

If the domain name is MyCompany.com, then the LDAP Path will be
LDAP://MyCompany.com/DC=MyCompany,DC=com

Containers or Organizational Units (OU) may be specified by adding ""CN="" or ""OU="". E.g.:

e LDAP://MyCompany.com/CN=Configuration,DC=MyCompany,DC=com OR
e LDAP://MyCompany.com/OU=Servers, DC=MyCompany,DC=com

Note: To access 'Exchange MailStore' objects, it must be connected to a Configuration
Container. E.g.:

e LDAP://MyCompany.com/CN=Configuration,DC=MyCompany,DC=com
Username
A username with the required permissions to access the LDAP Path entered.
Password
A password for the above username.

Click on the padlock to select from a list of Credential Workflow Constants.

© 2015 Nintex Global Ltd. All rights reserved. Nintex Confidential
Stored Credentials

ECS_CREDENTIALS
ExchangeServerCredentials
FileServerCredentials
ABC_Domain_Administrator
Test_Account_Credentials

Insert

5.11 Managing connections to external providers

You can add, test, select, and delete connections to external providers, such as DocuSign,
Microsoft Dynamics CRM, and Salesforce.

To access the Connection Manager dialog box:
